hh_ids,trx_yr_mo,inc_hh_byti,con_pur_hh_byti,con_prod_hh_byti,dem_urban,dem_hh_size,dem_pae_oecd,dem_pae_kihbs,con_hh_byti,inc_hh_byti_pae_oecd,con_hh_byti_pae_oecd,inc_hh_byti_pae_kihbs,con_hh_byti_pae_kihbs,inc_below_1_usd_oecd,con_below_1_usd_oecd,inc_below_1_usd_kihbs,con_below_1_usd_kihbs,inc_below_2_usd_oecd,con_below_2_usd_oecd,inc_below_2_usd_kihbs,con_below_2_usd_kihbs,inc_below_5_usd_oecd,con_below_5_usd_oecd,inc_below_5_usd_kihbs,con_below_5_usd_kihbs
"KELDK20","2013_07",38.47059,37.05882,5.514706,0,6,3.9,4.95,42.57353,.3234181,.3579111,.2548143,.2819906,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK20","2013_08",31.41176,41.41177,15.64706,0,6,3.9,4.95,57.05883,.2640754,.4796875,.2080594,.3779356,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK20","2013_09",34.82353,45.82353,0,0,6,3.9,4.95,45.82353,.2927577,.3852335,.2306576,.3035173,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK20","2013_10",1.764706,9.882353,0,0,6,3.9,4.95,9.882353,.0148357,.0830799,.0116887,.0654569,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK21","2012_10",-14.11765,13.52941,42.94118,0,4,3.1,4,56.47059,-.1493141,.5972564,-.1157184,.4628737,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK21","2012_11",716.9882,318.2941,39.10084,0,4,3.1,4,357.395,7.583165,3.779957,5.876953,2.929467,0,0,0,0,0,0,0,0,0,1,0,1
"KELDK21","2012_12",1024.6,237.2941,0,0,4,3.1,4,237.2941,10.83659,2.509721,8.39836,1.945034,0,0,0,0,0,0,0,1,0,1,0,1
"KELDK21","2013_01",7.411765,522,139.9169,0,4,3.1,4,661.9169,.0783899,7.000708,.0607522,5.425549,1,0,1,0,1,0,1,0,1,0,1,0
"KELDK21","2013_02",635.8706,882.5882,0,0,4,3.1,4,882.5882,6.725231,9.334619,5.212054,7.23433,0,0,0,0,0,0,0,0,0,0,0,0
"KELDK21","2013_03",2525.365,76.70588,0,0,4,3.1,4,76.70588,26.7093,.8112732,20.69971,.6287367,0,1,0,1,0,1,0,1,0,1,0,1
"KELDK21","2013_04",576.0706,62.11765,51.8646,0,4,3.1,4,113.9822,6.092762,1.205523,4.72189,.9342806,0,0,0,1,0,1,0,1,0,1,1,1
"KELDK21","2013_05",876.9294,169.7647,43.09244,0,4,3.1,4,212.8571,9.274769,2.251266,7.187946,1.744731,0,0,0,0,0,0,0,1,0,1,0,1
"KELDK21","2013_06",54.11764,846.8235,34.29412,0,4,3.1,4,881.1177,.5723706,9.319066,.4435872,7.222276,1,0,1,0,1,0,1,0,1,0,1,0
"KELDK21","2013_07",489.4824,337.3647,31.85714,0,4,3.1,4,369.2219,5.176969,3.905044,4.01215,3.026409,0,0,0,0,0,0,0,0,0,1,1,1
"KELDK21","2013_08",437.8353,154.8588,26.36807,0,4,3.1,4,181.2269,4.630728,1.916731,3.588814,1.485466,0,0,0,0,0,1,0,1,1,1,1,1
"KELDK21","2013_09",461.0118,124.0353,15.68235,0,4,3.1,4,139.7177,4.875852,1.477712,3.778785,1.145227,0,0,0,0,0,1,0,1,1,1,1,1
"KELDK22","2012_10",7.058824,20.47059,0,0,4,2.5,2.54,20.47059,.0925747,.2684667,.0911169,.2642389,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK22","2012_11",13.52941,18.23529,0,0,4,2.5,2.54,18.23529,.1774349,.2391514,.1746407,.2353852,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK22","2012_12",10.47059,14.35294,0,0,4,2.5,2.54,14.35294,.1373192,.1882353,.1351567,.185271,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK22","2013_01",10,17,0,0,4,2.5,2.54,17,.1311475,.2229508,.1290822,.2194398,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK22","2013_02",17.29412,24.70588,0,0,4,2.5,2.54,24.70588,.2268081,.3240116,.2232363,.318909,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK22","2013_03",28.23529,11.23529,0,0,4,2.5,2.54,11.23529,.370299,.1473481,.3644675,.1450277,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK22","2013_04",15.82353,23.58824,0,0,4,2.5,2.54,23.58824,.2075217,.3093539,.2042537,.3044822,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK22","2013_05",42.64706,46.27059,0,0,4,2.5,2.54,46.27059,.5593057,.6068274,.5504978,.597271,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK22","2013_06",34.94118,39.29412,0,0,4,2.5,2.54,39.29412,.4582449,.5153327,.4510285,.5072172,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK22","2013_07",35.05882,38.38824,0,0,4,2.5,2.54,38.38824,.4597878,.5034523,.4525471,.4955239,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK22","2013_08",19.70588,38.11765,0,0,4,2.5,2.54,38.11765,.2584378,.4999036,.2543679,.4920311,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK22","2013_09",38.05882,38.70588,0,0,4,2.5,2.54,38.70588,.4991321,.5076181,.4912718,.4996242,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK23","2012_11",1.176471,2.882353,0,0,1,1,1,2.882353,.0385728,.0945034,.0385728,.0945034,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK23","2012_12",46.47059,8.470588,0,0,1,1,1,8.470588,1.523626,.2777242,1.523626,.2777242,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK23","2013_01",5.294118,13.05882,0,0,1,1,1,13.05882,.1735776,.4281582,.1735776,.4281582,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK23","2013_02",30.58824,21.88235,0,0,1,1,1,21.88235,1.002893,.7174542,1.002893,.7174542,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK23","2013_03",31.76471,22.94118,0,0,1,1,1,22.94118,1.041466,.7521697,1.041466,.7521697,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK23","2013_04",38.47059,11.88235,0,0,1,1,1,11.88235,1.261331,.3895853,1.261331,.3895853,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK23","2013_05",27,7.117647,0,0,1,1,1,7.117647,.8852459,.2333655,.8852459,.2333655,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK23","2013_06",40.47059,12.82353,0,0,1,1,1,12.82353,1.326905,.4204436,1.326905,.4204436,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK23","2013_07",57.88235,45.70588,0,0,1,1,1,45.70588,1.897782,1.498554,1.897782,1.498554,0,0,0,0,1,1,1,1,1,1,1,1
"KELDK23","2013_08",34.64706,22.35294,0,0,1,1,1,22.35294,1.135969,.7328833,1.135969,.7328833,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK23","2013_09",34.11765,23.17647,0,0,1,1,1,23.17647,1.118611,.7598843,1.118611,.7598843,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK24","2012_10",24.70588,2.941176,0,0,7,4.4,5.6,2.941176,.1840975,.0219164,.144648,.01722,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK24","2012_11",30.28235,16.76471,0,0,7,4.4,5.6,16.76471,.2256509,.1249233,.1772971,.098154,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK24","2012_12",27.05882,28.82353,0,0,7,4.4,5.6,28.82353,.2016306,.2147804,.158424,.168756,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK24","2013_02",32.35294,239.4118,0,0,7,4.4,5.6,239.4118,.24108,1.783992,.18942,1.401708,1,0,1,0,1,1,1,1,1,1,1,1
"KELDK24","2013_03",20.82353,18.47059,0,0,7,4.4,5.6,18.47059,.1551679,.1376348,.1219176,.1081416,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK24","2013_04",40.45882,17.52941,0,0,7,4.4,5.6,17.52941,.3014815,.1306216,.2368784,.1026312,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK24","2013_05",51.81176,25.70588,.1857585,0,7,4.4,5.6,25.89164,.3860787,.1929332,.3033476,.1515904,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK24","2013_06",56.47059,28.88235,1.578947,0,7,4.4,5.6,30.4613,.4207942,.2269844,.3306241,.1783448,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK24","2013_07",56.25882,35.05882,0,0,7,4.4,5.6,35.05882,.4192163,.2612431,.3293842,.2052624,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK24","2013_08",55.56471,34.04706,0,0,7,4.4,5.6,34.04706,.414044,.2537039,.3253203,.1993387,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK24","2013_09",43.49412,32.58823,0,0,7,4.4,5.6,32.58823,.3240992,.2428333,.2546494,.1907976,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK25","2012_11",1.176471,7.882353,0,0,1,1,1,7.882353,.0385728,.2584378,.0385728,.2584378,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK25","2012_12",112.9412,12.29412,0,0,1,1,1,12.29412,3.702989,.4030858,3.702989,.4030858,0,1,0,1,0,1,0,1,1,1,1,1
"KELDK25","2013_01",14.11765,28.70588,0,0,1,1,1,28.70588,.4628737,.9411765,.4628737,.9411765,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK25","2013_02",50,60.11765,0,0,1,1,1,60.11765,1.639344,1.97107,1.639344,1.97107,0,0,0,0,1,1,1,1,1,1,1,1
"KELDK25","2013_03",25.88235,41.35294,0,0,1,1,1,41.35294,.8486018,1.355834,.8486018,1.355834,1,0,1,0,1,1,1,1,1,1,1,1
"KELDK25","2013_04",35.29412,27.05882,0,0,1,1,1,27.05882,1.157184,.8871745,1.157184,.8871745,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK25","2013_05",50.58824,25.70588,0,0,1,1,1,25.70588,1.658631,.8428158,1.658631,.8428158,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK25","2013_06",11.64706,20.82353,0,0,1,1,1,20.82353,.3818708,.6827387,.3818708,.6827387,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK25","2013_07",26,23.23529,0,0,1,1,1,23.23529,.852459,.7618129,.852459,.7618129,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK25","2013_08",28.70588,29.23529,0,0,1,1,1,29.23529,.9411764,.9585342,.9411764,.9585342,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK25","2013_09",36,23.17647,0,0,1,1,1,23.17647,1.180328,.7598843,1.180328,.7598843,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK27","2012_11",32.58823,12.23529,0,0,3,2.2,2.65,12.23529,.4856667,.1823442,.403195,.1513801,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK27","2013_01",29.76471,6.941176,0,0,3,2.2,2.65,6.941176,.4435872,.1034452,.3682611,.0858791,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK27","2013_02",36.47059,11.94118,0,0,3,2.2,2.65,11.94118,.5435259,.1779609,.451229,.1477411,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK27","2013_03",57.41177,40.23529,0,0,3,2.2,2.65,40.23529,.855615,.5996318,.7103218,.4978075,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK27","2013_04",43.52941,71.11765,0,0,3,2.2,2.65,71.11765,.6487244,1.059875,.5385637,.8798966,1,0,1,1,1,1,1,1,1,1,1,1
"KELDK27","2013_05",51.88235,24.41177,1.411765,0,3,2.2,2.65,25.82353,.7732095,.3848514,.6419097,.3194993,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK27","2013_06",46.11765,51.70588,.2352941,0,3,2.2,2.65,51.94118,.6872973,.7740861,.5705864,.6426375,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK27","2013_07",33.64706,33.94118,0,0,3,2.2,2.65,33.94118,.5014465,.5058298,.4162952,.4199341,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK27","2013_08",28.37647,32.29412,0,0,3,2.2,2.65,32.29412,.4228982,.4812834,.3510853,.399556,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK27","2013_09",31.35294,25.52941,0,0,3,2.2,2.65,25.52941,.4672569,.3804682,.3879114,.3158603,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK28","2012_10",103.5412,99.2353,0,0,5,3.2,3.95,99.2353,1.060873,1.016755,.8594412,.8237003,0,0,1,1,1,1,1,1,1,1,1,1
"KELDK28","2012_11",89.70589,35,0,0,5,3.2,3.95,35,.9191177,.3586065,.7446017,.2905167,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK28","2012_12",158.7059,29.41176,0,0,5,3.2,3.95,29.41176,1.626085,.30135,1.317335,.2441317,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK28","2013_01",114.2353,169.0588,0,0,5,3.2,3.95,169.0588,1.170444,1.73216,.9482075,1.403269,0,0,1,0,1,1,1,1,1,1,1,1
"KELDK28","2013_02",273.1765,301,0,0,5,3.2,3.95,301,2.798939,3.084016,2.267495,2.498444,0,0,0,0,0,0,0,0,1,1,1,1
"KELDK28","2013_03",480.2353,337.3529,0,0,5,3.2,3.95,337.3529,4.920444,3.456485,3.986182,2.80019,0,0,0,0,0,0,0,0,1,1,1,1
"KELDK28","2013_04",257.3412,170.1176,0,0,5,3.2,3.95,170.1176,2.636693,1.743009,2.136055,1.412058,0,0,0,0,0,1,0,1,1,1,1,1
"KELDK28","2013_05",195.1412,287.0588,0,0,5,3.2,3.95,287.0588,1.999397,2.941176,1.619765,2.382725,0,0,0,0,1,0,1,0,1,1,1,1
"KELDK28","2013_06",144.1176,518.7059,0,0,5,3.2,3.95,518.7059,1.476615,5.314609,1.196245,4.305506,0,0,0,0,1,0,1,0,1,0,1,1
"KELDK28","2013_07",360.2118,162,0,0,5,3.2,3.95,162,3.690694,1.659836,2.989929,1.344677,0,0,0,0,0,1,0,1,1,1,1,1
"KELDK28","2013_08",296.5412,249.4118,0,0,5,3.2,3.95,249.4118,3.038332,2.555448,2.461433,2.070237,0,0,0,0,0,0,0,0,1,1,1,1
"KELDK28","2013_09",209.4,224.9412,0,0,5,3.2,3.95,224.9412,2.145492,2.304725,1.73812,1.867119,0,0,0,0,0,0,1,1,1,1,1,1
"KELDK28","2013_10",22.88235,10.58823,0,0,5,3.2,3.95,10.58823,.2344503,.108486,.1899344,.0878874,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK29","2012_11",17.64706,21.64706,0,0,3,2.2,2.24,21.64706,.2629964,.3226089,.2583001,.316848,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK29","2012_12",72.94118,67.29412,0,0,3,2.2,2.24,67.29412,1.087052,1.002893,1.06764,.9849842,0,0,0,1,1,1,1,1,1,1,1,1
"KELDK29","2013_01",15.88235,16.70588,0,0,3,2.2,2.24,16.70588,.2366968,.2489699,.23247,.244524,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK29","2013_02",49.17647,23.41177,0,0,3,2.2,2.24,23.41177,.7328833,.3489086,.7197961,.3426781,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK29","2013_03",49.41177,49.05883,0,0,3,2.2,2.24,49.05883,.7363899,.7311301,.7232401,.7180741,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK29","2013_04",31.76471,43.88235,0,0,3,2.2,2.24,43.88235,.4733936,.6539844,.4649401,.6423061,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK29","2013_05",49.88235,51,0,0,3,2.2,2.24,51,.7434032,.7600596,.7301282,.7464871,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK29","2013_06",58.70588,46.58824,0,0,3,2.2,2.24,46.58824,.8749014,.6943105,.8592781,.6819121,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK29","2013_07",24.35294,39.11765,0,0,3,2.2,2.24,39.11765,.362935,.5829754,.3564541,.5725651,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK29","2013_08",45.05882,47.58824,0,0,3,2.2,2.24,47.58824,.6715174,.7092137,.6595261,.6965491,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK29","2013_09",16.47059,10.94118,0,0,3,2.2,2.24,10.94118,.2454633,.1630578,.24108,.160146,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2012_10",17.64706,10.41177,0,0,7,4.2,4.43,10.41177,.13776,.0812784,.1306077,.0770585,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2012_11",44,65.52941,8.941176,0,7,4.2,4.43,74.47059,.3434817,.5813473,.3256485,.5511645,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2012_12",28.23529,79.52941,0,0,7,4.2,4.43,79.52941,.2204161,.6208385,.2089723,.5886053,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2013_01",63.52941,63.35294,4.235294,0,7,4.2,4.43,67.58823,.4959361,.5276209,.4701877,.5002275,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2013_02",80.70589,50.23529,0,0,7,4.2,4.43,50.23529,.6300226,.3921569,.5973126,.3717966,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2013_03",77.41177,73.2353,0,0,7,4.2,4.43,73.2353,.6043074,.5717041,.5729325,.542022,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2013_04",74.70588,74.05882,0,0,7,4.2,4.43,74.05882,.5831841,.5781329,.5529059,.548117,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2013_05",75.29411,67.35294,1.058824,0,7,4.2,4.43,68.41177,.5877761,.5340497,.5572595,.5063225,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2013_06",81.17647,67.29412,3.529412,0,7,4.2,4.43,70.82353,.6336961,.5528769,.6007954,.5241722,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2013_07",68.58823,70.76471,.3529412,0,7,4.2,4.43,71.11765,.5354273,.555173,.5076286,.5263491,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2013_08",74.70588,78.58823,0,0,7,4.2,4.43,78.58823,.5831841,.6134913,.5529059,.5816396,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK30","2013_09",27.64706,40.88235,0,0,7,4.2,4.43,40.88235,.215824,.3191441,.2046187,.3025745,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK31","2012_10",12.94118,4.882353,19.54622,0,5,3.2,3.54,24.42857,.132594,.2502927,.119859,.2262533,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK31","2012_11",48.23529,19.64706,19.80392,0,5,3.2,3.54,39.45098,.4942141,.4042109,.4467472,.3653884,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK31","2012_12",27.05882,112.6471,0,0,5,3.2,3.54,112.6471,.277242,1.154171,.2506143,1.043318,1,0,1,0,1,1,1,1,1,1,1,1
"KELDK31","2013_01",101.7647,108.6471,97.44191,0,5,3.2,3.54,206.089,1.042671,2.111567,.9425277,1.908761,0,0,1,0,1,0,1,1,1,1,1,1
"KELDK31","2013_02",9.529409,1.882353,0,0,5,3.2,3.54,1.882353,.0976374,.0192864,.0882598,.017434,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK31","2013_03",253,13.49412,0,0,5,3.2,3.54,13.49412,2.592213,.1382594,2.343244,.1249803,0,1,0,1,0,1,0,1,1,1,1,1
"KELDK31","2013_04",-10.83529,35.78823,18.85501,0,5,3.2,3.54,54.64325,-.1110174,.5598693,-.1003547,.5060965,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK31","2013_05",151,117.0588,30.10084,0,5,3.2,3.54,147.1597,1.547131,1.507783,1.398537,1.362968,0,0,0,0,1,1,1,1,1,1,1,1
"KELDK31","2013_06",257.6471,48.52941,17.95798,0,5,3.2,3.54,66.4874,2.639827,.6812233,2.386284,.6157951,0,1,0,1,0,1,0,1,1,1,1,1
"KELDK31","2013_07",20.47059,386.4118,12.38655,0,5,3.2,3.54,398.7983,.2097397,4.086049,.1895952,3.693603,1,0,1,0,1,0,1,0,1,1,1,1
"KELDK31","2013_08",81.58823,32.49412,9.495798,0,5,3.2,3.54,41.98992,.835945,.4302246,.7556565,.3889036,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK31","2013_09",36.47059,16.47059,6.823529,0,5,3.2,3.54,23.29412,.3736741,.2386692,.3377845,.2157462,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK32","2012_12",74.11765,56.70588,0,0,6,3.7,4.19,56.70588,.6567802,.502489,.579973,.4437253,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK32","2013_01",10.58824,22.94118,0,0,6,3.7,4.19,22.94118,.0938258,.2032891,.0828533,.1795155,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK32","2013_02",83.52941,45.17647,0,0,6,3.7,4.19,45.17647,.7401809,.4003232,.6536203,.3535073,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK32","2013_03",83.52941,59.52941,0,0,6,3.7,4.19,59.52941,.7401809,.5275092,.6536203,.4658196,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK32","2013_04",58.88235,45.52941,0,0,6,3.7,4.19,45.52941,.5217754,.4034507,.4607563,.3562691,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK32","2013_05",114,63,1.411765,0,6,3.7,4.19,64.41177,1.01019,.5707733,.8920537,.5040241,0,1,1,1,1,1,1,1,1,1,1,1
"KELDK32","2013_06",89.70588,62.41177,.2352941,0,6,3.7,4.19,62.64706,.7949125,.5551357,.7019514,.4902153,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK32","2013_07",61.35294,60.23529,0,0,6,3.7,4.19,60.23529,.543668,.5337642,.4800887,.4713431,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK32","2013_08",51.52941,37.52941,0,0,6,3.7,4.19,37.52941,.4566186,.3325601,.4032193,.2936688,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK32","2013_09",41.17647,22,0,0,6,3.7,4.19,22,.3648779,.194949,.3222072,.1721507,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2012_10",21.17647,22.30588,0,0,7,4.4,5.6,22.30588,.1577978,.1662137,.123984,.1305965,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2012_11",9.647058,31.11765,0,0,7,4.4,5.6,31.11765,.0718857,.2318752,.0564816,.1821876,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2012_12",90.82352,63.17647,0,0,7,4.4,5.6,63.17647,.6767774,.4707636,.5317537,.3698857,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2013_01",98.58823,46.88235,.9411765,0,7,4.4,5.6,47.82353,.7346366,.3563601,.5772145,.2799972,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2013_02",98.82353,91.76471,0,0,7,4.4,5.6,91.76471,.7363899,.6837907,.5785921,.5372641,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2013_03",103.5882,87.29411,0,0,7,4.4,5.6,87.29411,.7718944,.6504777,.6064885,.5110897,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2013_04",103.7412,98.94118,0,0,7,4.4,5.6,98.94118,.773034,.7372666,.6073839,.5792809,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2013_05",139.2588,116.8824,0,0,7,4.4,5.6,116.8824,1.037696,.8709564,.8153327,.684323,0,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2013_06",127.6471,115.0588,0,0,7,4.4,5.6,115.0588,.9511703,.8573682,.7473481,.6736465,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2013_07",112.4941,101.7882,0,0,7,4.4,5.6,101.7882,.8382572,.7584816,.6586307,.5959499,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2013_08",97.88235,80.94118,0,0,7,4.4,5.6,80.94118,.7293767,.6031384,.5730817,.4738945,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK33","2013_09",68.05882,64.88235,0,0,7,4.4,5.6,64.88235,.5071447,.4834751,.3984709,.3798733,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK36","2012_11",160,127.2941,30.36482,0,5,3.2,3.95,157.6589,1.639344,1.615358,1.328076,1.308644,0,0,0,0,1,1,1,1,1,1,1,1
"KELDK36","2012_12",188.2353,109.4118,25.91778,0,5,3.2,3.95,135.3295,1.92864,1.386573,1.562443,1.1233,0,0,0,0,1,1,1,1,1,1,1,1
"KELDK36","2013_01",122.8235,71.29412,97.18411,0,5,3.2,3.95,168.4782,1.258438,1.726211,1.019494,1.39845,0,0,0,0,1,1,1,1,1,1,1,1
"KELDK36","2013_02",179.5294,21.64706,0,0,5,3.2,3.95,21.64706,1.83944,.2217937,1.49018,.1796809,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK36","2013_03",211.0588,69.58823,0,0,5,3.2,3.95,69.58823,2.162488,.7129942,1.751889,.5776156,0,1,0,1,0,1,1,1,1,1,1,1
"KELDK36","2013_04",133.6471,42.11765,23.06723,0,5,3.2,3.95,65.18488,1.369335,.6678778,1.109334,.5410656,0,1,0,1,1,1,1,1,1,1,1,1
"KELDK36","2013_05",562.6706,318.9412,1.260504,0,5,3.2,3.95,320.2017,5.765068,3.280755,4.670434,2.657827,0,0,0,0,0,0,0,0,0,1,1,1
"KELDK36","2013_06",332,253.6471,25.13445,0,5,3.2,3.95,278.7815,3.401639,2.856368,2.755759,2.31402,0,0,0,0,0,0,0,0,1,1,1,1
"KELDK36","2013_07",336.4706,188.3529,9.428571,0,5,3.2,3.95,197.7815,3.447444,2.02645,2.792866,1.641681,0,0,0,0,0,0,0,1,1,1,1,1
"KELDK36","2013_08",389.4118,204.1176,18.0098,0,5,3.2,3.95,222.1274,3.989875,2.275896,3.232304,1.843764,0,0,0,0,0,0,0,1,1,1,1,1
"KELDK36","2013_09",484.9412,201.1765,16.57843,0,5,3.2,3.95,217.7549,4.968659,2.231095,4.025243,1.80747,0,0,0,0,0,0,0,1,1,1,1,1
"KELDK36","2013_10",83.29411,42.35294,0,0,5,3.2,3.95,42.35294,.8534233,.433944,.6913809,.3515496,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK37","2012_10",8.470589,30.52941,29.67227,0,6,3.7,3.78,60.20168,.0750606,.5334664,.073472,.5221761,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK37","2012_11",15.10588,52.82353,40.91733,0,6,3.7,3.78,93.74086,.1338581,.8306678,.1310251,.8130875,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK37","2012_12",-40,.1176471,0,0,6,3.7,3.78,.1176471,-.3544528,.0010425,-.3469512,.0010204,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK37","2013_01",-4.705884,.5882353,28.58772,0,6,3.7,3.78,29.17595,-.0417003,.2585375,-.0408178,.2530658,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK37","2013_02",116.7059,132.4706,0,0,6,3.7,3.78,132.4706,1.034168,1.173864,1.012281,1.149021,0,0,0,0,1,1,1,1,1,1,1,1
"KELDK37","2013_03",509.0588,48,0,0,6,3.7,3.78,48,4.510933,.4253434,4.415464,.4163414,0,1,0,1,0,1,0,1,1,1,1,1
"KELDK37","2013_04",72.58823,71.41177,22.66301,0,6,3.7,3.78,94.07478,.6432276,.8336267,.6296143,.8159838,1,1,1,1,1,1,1,1,1,1,1,1
"KELDK37","2013_05",170.9412,183,26.27731,0,6,3.7,3.78,209.2773,1.514765,1.854473,1.482706,1.815225,0,0,0,0,1,1,1,1,1,1,1,1
"KELDK37","2013_06",822,309.6471,2.764706,0,6,3.7,3.78,312.4118,7.284005,2.768381,7.129847,2.709791,0,0,0,0,0,0,0,0,0,1,0,1
