hh_ids,trx_yr_mo,inc_hh_byti,inc_hh_byti_AGRI,inc_hh_byti_CITMPC,inc_hh_byti_NEINCG,inc_hh_byti_REI,inc_hh_byti_RIOI,inc_hh_byti_RR,inc_hh_byti_SEI
"KNBOM33","2013_09",52.35294,0,50,0,0,0,0,2.352941
"KNBOM33","2013_10",40.41177,0,2.352941,0,0,28.23529,2.647059,7.176471
"KNBOM36","2012_10",11.76471,0,0,0,0,0,11.76471,0
"KNBOM36","2012_11",59.82353,0,37.05883,0,0,0,19.41176,3.352941
"KNBOM36","2012_12",109.6471,0,24.70588,0,0,14.70588,69.29412,.9411765
"KNBOM36","2013_01",85.17647,0,2.941176,0,0,28.70588,52.94118,.5882353
"KNBOM36","2013_02",132.9412,0,5.882353,0,0,32.94118,94.11765,0
"KNBOM36","2013_03",417.8824,0,5.882353,0,0,0,412,0
"KNBOM36","2013_04",131.4118,0,25.88235,0,0,0,103.4118,2.117647
"KNBOM36","2013_05",11.76471,0,5.882353,0,0,0,5.882353,0
"KNBOM36","2013_06",151.2941,0,0,0,0,42.35294,108.2353,.7058824
"KNBOM36","2013_07",55.70588,0,9.411764,0,0,0,45.88235,.4117647
"KNBOM36","2013_08",73.41177,0,14.58823,0,0,0,57.76471,1.058824
"KNBOM36","2013_09",142.1176,0,8.823529,0,0,15.29412,114.1176,3.882353
"KNBOM36","2013_10",60.70588,0,8.235294,2.352941,0,26.47059,23.64706,0
"KNBOM37","2012_10",21.76471,0,17.64706,0,0,0,4.117647,0
"KNBOM37","2012_11",319.1176,0,141.1765,0,0,0,177.9412,0
"KNBOM37","2012_12",143.2353,0,47.05883,0,0,0,96.17648,0
"KNBOM37","2013_01",300.2941,0,18.82353,0,0,0,281.4706,0
"KNBOM37","2013_02",109.8824,0,56.47059,0,0,0,53.41177,0
"KNBOM37","2013_03",88.23529,0,0,0,0,0,88.23529,0
"KNBOM37","2013_04",95.75294,0,35.29412,0,0,0,60.45882,0
"KNBOM37","2013_05",65.88235,0,0,0,0,0,65.88235,0
"KNBOM37","2013_06",159.2941,0,0,0,0,0,159.2941,0
"KNBOM37","2013_07",239.7647,0,23.52941,0,0,0,216.2353,0
"KNBOM37","2013_08",62.67059,0,0,0,0,0,62.67059,0
"KNBOM37","2013_09",132.4941,0,0,0,0,0,134.8471,-2.352941
"KNBOM37","2013_10",114.4353,0,0,58.82353,0,0,55.61177,0
"KNBOM38","2012_10",53.76471,0,0,0,0,0,0,53.76471
"KNBOM38","2012_12",34.35294,0,0,0,82.35294,0,23.52941,-71.52941
"KNBOM38","2013_01",625,0,0,0,9.882353,0,40,575.1177
"KNBOM38","2013_02",465.3412,0,0,0,141.1765,28.82353,2.117647,293.2235
"KNBOM38","2013_03",354,0,0,0,139.8824,32.94118,3.529412,177.6471
"KNBOM38","2013_04",369.2941,0,0,0,137.4118,56.47059,0,175.4118
"KNBOM38","2013_05",354.1176,0,0,0,154.9412,41.29412,0,157.8824
"KNBOM38","2013_06",315.3529,0,0,0,148.8235,42.11765,.9411765,123.4706
"KNBOM38","2013_07",385.5294,0,0,0,141.6471,64.11765,0,179.7647
"KNBOM38","2013_08",311.2706,0,0,0,146.4706,34.11765,1.764706,128.9176
"KNBOM38","2013_09",513.3176,0,0,0,138.5882,11.76471,11.78824,351.1765
"KNBOM38","2013_10",426.9412,0,0,0,0,0,0,426.9412
"KNBOM39","2012_10",127.3529,0,39.11765,0,88.23529,0,0,0
"KNBOM39","2012_11",160,0,0,0,160,0,0,0
"KNBOM39","2012_12",139.0588,0,0,0,136.4706,0,2.588235,0
"KNBOM39","2013_01",190.5882,0,0,0,152.9412,0,37.64706,0
"KNBOM39","2013_02",161.7647,0,0,0,157.6471,0,4.117647,0
"KNBOM39","2013_03",114.1176,0,0,0,111.7647,0,2.352941,0
"KNBOM39","2013_04",255.2941,0,5.882353,0,241.1765,0,8.235294,0
"KNBOM39","2013_05",144.7059,0,12.94118,0,131.7647,0,0,0
"KNBOM39","2013_06",96.47059,0,4.705883,0,37.64706,0,54.11765,0
"KNBOM39","2013_07",69.88235,0,4.705883,0,0,0,17.88235,47.29412
"KNBOM39","2013_08",184.7059,0,0,0,0,0,0,184.7059
"KNBOM39","2013_09",160.9412,0,0,0,0,0,1.352941,159.5882
"KNBOM39","2013_10",26.70588,0,0,0,0,0,0,26.70588
"KNBOM40","2012_10",23.52941,0,0,0,0,0,23.52941,0
"KNBOM40","2012_11",733.5294,0,0,0,0,0,159.4118,574.1177
"KNBOM40","2012_12",1011.765,0,0,0,0,0,0,1011.765
"KNBOM40","2013_01",252.9412,0,0,0,0,0,29.41176,223.5294
"KNBOM40","2013_02",684.7058,0,0,0,0,0,176.4706,508.2353
"KNBOM40","2013_03",760,0,0,0,0,0,0,760
"KNBOM40","2013_04",1080.941,0,0,0,0,0,4.470588,1076.471
"KNBOM40","2013_05",1125.882,0,0,0,0,0,0,1125.882
"KNBOM40","2013_06",464.7059,0,0,0,0,0,235.2941,229.4118
"KNBOM40","2013_07",826.7059,0,0,0,0,0,.8235294,825.8823
"KNBOM40","2013_08",2352.941,0,0,0,0,0,1764.706,588.2353
"KNBOM40","2013_09",13.52941,0,0,0,0,0,0,13.52941
"KNBOM40","2013_10",-217.647,0,0,0,0,0,0,-217.647
"KNBOM42","2012_11",15.29412,0,0,0,0,0,15.29412,0
"KNBOM42","2012_12",159.5882,0,0,0,0,0,47.64706,111.9412
"KNBOM42","2013_01",81.05882,0,0,0,0,12.94118,7.647059,60.47059
"KNBOM42","2013_02",117.7647,0,0,0,0,13.52941,22.29412,81.94118
"KNBOM42","2013_03",85.2353,0,3.529412,0,0,1.176471,3.941176,76.58823
"KNBOM42","2013_04",69.76471,0,0,0,0,0,21.76471,48
"KNBOM42","2013_05",84,0,14.11765,0,0,0,10.58823,59.29412
"KNBOM42","2013_06",75.64706,0,4.705883,0,0,0,22.35294,48.58823
"KNBOM42","2013_07",94.35294,0,0,0,0,0,24.70588,69.64706
"KNBOM42","2013_08",40.49412,0,0,0,0,0,7.588235,32.90588
"KNBOM42","2013_09",63.8,0,0,0,0,0,0,63.8
"KNBOM42","2013_10",38.76471,0,0,0,0,7.058824,3.529412,28.17647
"KNBOM50","2012_10",80.82353,0,67.17647,0,0,0,0,13.64706
"KNBOM50","2012_11",48.47059,0,38.82353,0,0,0,0,9.647058
"KNBOM50","2012_12",69.05882,0,9.058824,0,0,0,56.47059,3.529412
"KNBOM50","2013_01",-14.94118,0,97.41177,0,0,58.82353,35.29412,-206.4706
"KNBOM50","2013_02",-65.74117,0,134.7059,0,0,0,3.529412,-203.9765
"KNBOM50","2013_03",110.2941,0,58.58823,0,0,0,20.58823,31.11765
"KNBOM50","2013_04",95.57647,0,82.35294,0,0,0,.4705882,12.75294
"KNBOM50","2013_05",223.3529,0,170.5882,0,0,0,4.117647,48.64706
"KNBOM50","2013_06",194.3176,0,147.0588,0,0,0,3.176471,44.08236
"KNBOM50","2013_07",159.7647,0,105.8824,0,0,0,6,47.88235
"KNBOM50","2013_08",133.0353,-35.29412,124.2353,0,0,0,2.352941,41.74118
"KNBOM50","2013_09",341.1765,0,258.1176,0,0,58.82353,5.882353,18.35294
"KNBOM50","2013_10",60.70588,0,57.17647,0,0,0,3.529412,0
"KVIHC02","2012_11",29.41176,0,0,0,0,0,29.41176,0
"KVIHC02","2012_12",17.64706,0,0,0,0,0,17.64706,0
"KVIHC02","2013_01",5.882353,0,0,0,0,0,5.882353,0
"KVIHC02","2013_02",40,-7.058824,0,0,0,0,47.05882,0
"KVIHC02","2013_03",2.705883,-1.764706,0,0,0,0,4.470588,0
"KVIHC02","2013_04",35.29412,0,0,0,0,0,35.29412,0
"KVIHC02","2013_05",135.6471,0,0,0,0,0,135.6471,0
"KVIHC02","2013_06",36.23529,0,0,0,0,0,36.23529,0
"KVIHC02","2013_07",62.58823,0,0,0,0,0,62.58823,0
"KVIHC02","2013_08",39.29412,-3.529412,0,0,0,0,42.82353,0
"KVIHC02","2013_09",50.82353,0,0,0,0,0,50.82353,0
"KVIHC03","2012_12",40.35294,0,0,0,0,0,40.35294,0
"KVIHC03","2013_01",13.76471,.2352941,0,0,0,0,13.52941,0
"KVIHC03","2013_02",30,3.529412,0,0,0,1.176471,25.29412,0
"KVIHC03","2013_03",36.78823,.2352941,0,0,0,1.764706,14.78824,20
"KVIHC03","2013_04",14,-2.352941,0,0,0,0,0,16.35294
"KVIHC03","2013_05",37.88235,0,0,0,0,0,0,37.88235
"KVIHC03","2013_06",25.41176,0,0,0,0,0,0,25.41176
"KVIHC03","2013_07",23.35294,0,0,0,0,0,0,23.35294
"KVIHC03","2013_08",27.76471,0,0,0,0,0,0,27.76471
"KVIHC03","2013_09",30.9647,0,0,0,0,0,9.729412,21.23529
"KVIHC04","2012_11",19.41177,.5882353,17.64706,0,0,0,1.176471,0
"KVIHC04","2012_12",27.94118,0,25.29412,0,0,0,2.647059,0
"KVIHC04","2013_01",25.05882,-3.176471,28.23529,0,0,0,0,0
"KVIHC04","2013_02",28.29412,3.529412,19.41176,0,0,0,5.352942,0
"KVIHC04","2013_03",30,3.529412,26.47059,0,0,0,0,0
"KVIHC04","2013_04",37.64706,-1.176471,36.47059,0,0,0,2.352941,0
"KVIHC04","2013_05",32.35294,0,22.94118,0,0,0,9.411765,0
"KVIHC04","2013_06",29.41176,2.352941,22.94118,0,0,0,4.117647,0
"KVIHC04","2013_07",27.05882,5.882353,21.17647,0,0,0,0,0
"KVIHC04","2013_08",15.88235,0,15.88235,0,0,0,0,0
"KVIHC04","2013_09",22.47059,0,15.88235,0,0,0,6.588235,0
"KVIHC05","2012_12",60.58824,12.94118,0,0,0,16.47059,14.11765,17.05882
"KVIHC05","2013_01",23.23529,11.76471,0,0,0,4.705883,9.411765,-2.647059
"KVIHC05","2013_02",79.64706,9.411765,0,0,0,11.76471,58.82353,-.3529415
"KVIHC05","2013_03",72.76471,3.529412,0,0,0,4.705883,68.82353,-4.294118
"KVIHC05","2013_04",74.64706,3.529412,0,0,0,16.47059,17.88235,36.76471
"KVIHC05","2013_05",62.94118,3.529412,0,0,0,4.705883,2.352941,52.35294
"KVIHC05","2013_06",49.41177,9.411765,0,0,0,7.058824,23.52941,9.411765
"KVIHC05","2013_07",86.11765,5.882353,0,0,0,9.411765,10.82353,60
"KVIHC05","2013_08",82.11765,8.235294,0,0,0,17.64706,4.705883,51.52941
"KVIHC05","2013_09",49.41177,9.411765,0,0,0,9.411765,0,30.58824
"KVIHC06","2012_10",116.4706,0,0,0,0,0,0,116.4706
"KVIHC06","2012_11",84.82353,0,0,0,0,0,0,84.82353
"KVIHC06","2012_12",124.4118,0,0,0,0,0,0,124.4118
"KVIHC06","2013_01",229.0588,0,0,0,0,0,0,229.0588
"KVIHC06","2013_02",326.0588,0,0,0,0,0,0,326.0588
"KVIHC06","2013_03",186.1765,-69.41177,0,0,0,0,0,255.5882
"KVIHC06","2013_04",192.7647,-25.88235,0,0,0,0,0,218.647
"KVIHC06","2013_05",204.0588,-3.529412,0,0,0,0,0,207.5882
"KVIHC06","2013_06",383.2353,0,0,0,0,0,0,383.2353
"KVIHC06","2013_07",160,0,0,0,0,0,0,160
"KVIHC06","2013_08",186.2353,0,0,0,0,0,0,186.2353
"KVIHC06","2013_09",148.8235,0,0,0,0,0,0,148.8235
"KVIHC08","2012_12",56.47059,7.058824,43.52941,0,5.882353,0,0,0
"KVIHC08","2013_01",42.35294,-3.529412,10.58824,0,35.29412,0,0,0
"KVIHC08","2013_02",80.82353,12,43.88235,0,15.29412,4.941176,4.705883,0
"KVIHC08","2013_03",32.23529,-2.352941,26.94118,0,0,7.647059,0,0
"KVIHC08","2013_04",103.0588,4.235294,30.58824,0,0,0,68.2353,0
"KVIHC08","2013_05",61.17647,8.235294,37.64706,0,0,0,15.29412,0
"KVIHC08","2013_06",105.8824,14.94118,84.82353,0,0,0,6.117647,0
"KVIHC08","2013_07",64.35294,0,64.35294,0,0,0,0,0
"KVIHC08","2013_08",15.88235,-11.17647,15.29412,0,0,0,11.76471,0
"KVIHC08","2013_09",4.117647,4.117647,0,0,0,0,0,0
"KVIHC09","2012_11",12.05882,0,0,0,0,0,12.05882,0
"KVIHC09","2012_12",1.176471,0,0,0,0,0,1.176471,0
"KVIHC09","2013_01",63.23529,0,0,0,0,0,63.23529,0
"KVIHC09","2013_02",29.70588,0,0,0,0,0,29.70588,0
"KVIHC09","2013_03",.3529412,-8.235294,0,0,0,0,8.588236,0
"KVIHC09","2013_04",8.164706,-4.235294,0,0,0,0,12.4,0
"KVIHC09","2013_05",18.31765,0,0,0,0,0,18.31765,0
"KVIHC09","2013_06",8.317647,0,0,0,0,0,8.317647,0
"KVIHC09","2013_07",15.29412,2.117647,0,0,0,0,13.17647,0
"KVIHC09","2013_08",13.2,0,0,0,0,0,13.2,0
"KVIHC09","2013_09",30.94118,0,0,0,0,0,30.94118,0
"KVIHC10","2012_11",50,0,7.058824,0,0,0,0,42.94118
"KVIHC10","2012_12",82.11765,0,15.41177,0,0,0,0,66.70589
"KVIHC10","2013_01",92.82353,0,31.64706,0,0,0,0,61.17647
"KVIHC10","2013_02",20.58824,-36.47059,4.705883,0,0,0,0,52.35294
"KVIHC10","2013_03",53.29412,-6.470589,14.11765,0,0,0,0,45.64706
"KVIHC10","2013_04",78.2353,-7.058824,27.05882,0,0,0,0,58.23529
"KVIHC10","2013_05",87.64706,0,29.41177,0,0,0,0,58.23529
"KVIHC10","2013_06",81.76471,0,25.88235,0,0,0,0,55.88235
"KVIHC10","2013_07",45.17647,0,0,0,0,0,0,45.17647
"KVIHC10","2013_08",62.35294,-8,32.35294,0,0,0,0,38
"KVIHC10","2013_09",61.76471,0,30,0,0,0,0,31.76471
"KVIHC10","2013_10",2.941176,0,1.764706,0,0,0,0,1.176471
"KVIHC11","2012_11",36.76471,0,0,0,0,0,36.76471,0
"KVIHC11","2012_12",29.11765,11.76471,0,0,0,0,7.352941,10
"KVIHC11","2013_01",17.94118,0,0,0,0,0,6.176471,11.76471
"KVIHC11","2013_02",237,0,0,0,0,0,232.2941,4.705883
"KVIHC11","2013_03",272.9059,-24.70588,0,0,0,0,290.5529,7.058824
"KVIHC11","2013_04",7.223529,-2.823529,0,0,0,0,10.04706,0
"KVIHC11","2013_05",38.24706,3.176471,0,0,0,0,35.07059,0
"KVIHC11","2013_06",110.1176,0,0,0,0,0,110.1176,0
"KVIHC11","2013_07",35.88235,0,0,0,0,0,35.88235,0
"KVIHC11","2013_08",109.3294,-5.294117,0,0,0,0,114.6235,0
"KVIHC11","2013_09",32.47059,0,0,0,0,0,32.47059,0
"KVIHC12","2012_10",.2352941,0,0,0,0,0,0,.2352941
"KVIHC12","2012_11",7.941177,0,0,0,0,0,6.176471,1.764706
"KVIHC12","2012_12",23.23529,0,10,0,0,0,13.23529,0
"KVIHC12","2013_01",26,-4.705883,18.23529,0,0,0,0,12.47059
"KVIHC12","2013_02",41.25882,0,15.29412,0,0,0,5.02353,20.94118
"KVIHC12","2013_03",19.84706,-4.705883,17.64706,0,0,0,6.2,.7058823
"KVIHC12","2013_04",21.23529,0,22.35294,0,0,0,0,-1.117647
"KVIHC12","2013_05",34.64706,0,3.529412,0,0,0,34.52941,-3.411765
"KVIHC12","2013_06",31.29412,0,16.47059,0,0,0,3.294118,11.52941
"KVIHC12","2013_07",35.45882,0,3.529412,0,0,0,19.34118,12.58823
"KVIHC12","2013_08",107.2941,-18.58824,0,0,0,0,114.7059,11.17647
"KVIHC12","2013_09",38.17647,-5.882353,0,0,0,0,24.05882,20
"KVIHC13","2012_11",35.49412,35.49412,0,0,0,0,0,0
"KVIHC13","2012_12",55.05882,55.05882,0,0,0,0,0,0
"KVIHC13","2013_01",111.4118,28.17647,83.2353,0,0,0,0,0
"KVIHC13","2013_02",235.2941,235.2941,0,0,0,0,0,0
"KVIHC13","2013_03",-85.5647,-109.4118,23.84706,0,0,0,0,0
"KVIHC13","2013_04",65.92941,-5.294118,71.22353,0,0,0,0,0
"KVIHC13","2013_05",65.57647,-11.52941,77.10588,0,0,0,0,0
"KVIHC13","2013_06",96.31765,38.82353,53.25882,0,0,0,4.235294,0
"KVIHC13","2013_07",26.78824,2.941177,23.84706,0,0,0,0,0
"KVIHC13","2013_08",59.14117,11.76471,47.37647,0,0,0,0,0
"KVIHC13","2013_09",67.37647,2.352941,65.02353,0,0,0,0,0
"KVIHC14","2012_10",85.88235,0,85.88235,0,0,0,0,0
"KVIHC14","2012_11",78.52941,21.76471,24.70588,0,0,0,32.05882,0
"KVIHC14","2012_12",44.58823,13.70588,8.235294,0,0,0,22.64706,0
"KVIHC14","2013_01",113.0588,12.35294,4.705883,0,0,1.764706,99.52941,-5.294117
"KVIHC14","2013_02",111.6471,21.17647,12.94118,0,0,3.529412,50.58823,23.41177
"KVIHC14","2013_03",139.0235,1.17647,1.764706,0,0,42.11765,93.96471,0
"KVIHC14","2013_04",36.67059,-14.11765,5.882353,1.764706,0,30.58824,14.90588,-2.352941
"KVIHC14","2013_05",57.96471,-5.294117,2.352941,0,0,27.05882,33.84706,0
"KVIHC14","2013_06",174.1765,25.29412,0,12.94118,0,84.70588,37.70588,13.52941
"KVIHC14","2013_07",43.05882,-3.529412,3.529412,2.823529,0,10.58824,29.64706,0
"KVIHC14","2013_08",71.02353,-3.529412,0,20.11765,0,40.58823,13.84706,0
"KVIHC14","2013_09",44.58823,-15.29412,0,0,0,23.52941,36.35294,0
"KVIHC14","2013_10",-.5882353,-.5882353,0,0,0,0,0,0
"KVIHC15","2012_12",61.47059,11.76471,17.64706,0,0,0,32.05882,0
"KVIHC15","2013_01",28.23529,5.882353,5.882353,0,0,4.705883,11.76471,0
"KVIHC15","2013_02",42.88235,15.76471,0,0,0,11.76471,15.35294,0
"KVIHC15","2013_03",57.84706,8.470589,0,0,0,0,49.37647,0
"KVIHC15","2013_04",15.37647,7.058824,0,0,0,0,8.317647,0
"KVIHC15","2013_05",37.92941,7.882353,0,0,0,2.352941,27.69412,0
"KVIHC15","2013_06",23.29412,11.88235,0,0,0,0,11.41177,0
"KVIHC15","2013_07",52.35294,0,0,0,0,37.64706,14.70588,0
"KVIHC15","2013_08",29.14118,5.294118,0,0,0,11.76471,12.08235,0
"KVIHC15","2013_09",22.35294,4.705882,0,0,0,0,17.64706,0
"KVIHC16","2012_11",53.23529,0,0,0,0,0,53.23529,0
"KVIHC16","2012_12",35.82353,0,0,0,0,0,35.82353,0
"KVIHC16","2013_01",145.2353,0,0,0,0,0,145.2353,0
"KVIHC16","2013_02",62.88235,0,0,0,0,0,62.88235,0
"KVIHC16","2013_03",68.35294,0,0,0,0,0,68.35294,0
"KVIHC16","2013_04",74.70588,0,0,0,0,0,74.70588,0
"KVIHC16","2013_05",50.90588,0,0,0,0,0,50.90588,0
"KVIHC16","2013_06",84.11765,.3529412,0,0,0,0,83.76471,0
"KVIHC16","2013_07",47.17647,0,0,0,0,0,47.17647,0
"KVIHC16","2013_08",91.17647,0,0,0,0,0,91.17647,0
"KVIHC16","2013_09",32.35294,0,0,0,0,0,32.35294,0
"KVIHC17","2012_11",49.41177,0,31.76471,0,0,0,17.64706,0
"KVIHC17","2012_12",64.70588,0,7.058824,0,0,0,57.64706,0
"KVIHC17","2013_01",57.64706,0,22.35294,0,0,0,27.05882,8.235294
"KVIHC17","2013_02",142.9412,0,42.94118,0,0,0,41.17647,58.82353
"KVIHC17","2013_03",35.61177,0,25.88235,0,0,1.176471,8.552941,0
"KVIHC17","2013_04",61.45882,0,29.41176,0,0,0,32.04706,0
"KVIHC17","2013_05",115.2588,9.647058,22.94118,0,0,58.82353,23.84706,0
"KVIHC17","2013_06",74.01176,7.058824,14.11765,0,0,0,52.83529,0
"KVIHC17","2013_07",32.29412,7.294117,11.76471,0,0,0,13.23529,0
"KVIHC17","2013_08",25.84706,7.294117,11.76471,0,0,0,6.788235,0
"KVIHC17","2013_09",29.17647,-.8235292,11.76471,0,0,0,11.76471,6.470588
"KVIHC18","2012_11",36.47059,0,0,29.41176,0,0,7.058824,0
"KVIHC18","2012_12",106.5882,4.82353,6.176471,29.41176,0,0,55.88235,10.29412
"KVIHC18","2013_01",260.9294,-7.058824,89.41177,29.41176,0,0,138.2353,10.92941
"KVIHC18","2013_02",49.94118,4,0,29.41176,0,0,17.11765,-.5882349
"KVIHC18","2013_03",104.7059,0,23.84706,29.41176,0,0,34.78823,16.65882
"KVIHC18","2013_04",81.90588,-2.352941,30.04706,29.41176,0,0,30.68235,-5.882353
"KVIHC18","2013_05",189.7529,0,0,29.41176,0,3.529412,166.2235,-9.411765
"KVIHC18","2013_06",112.9176,0,0,29.41176,0,0,88.48235,-4.97647
"KVIHC18","2013_07",84.76471,0,0,29.41176,0,0,30.70588,24.64706
"KVIHC18","2013_08",66.32941,-1.176471,6.2,29.41176,0,0,24.16471,7.729412
"KVIHC18","2013_09",10.58823,0,0,0,0,0,10.58823,0
"KVIHC19","2012_11",152.9412,25.29412,0,76.47059,0,0,51.17647,0
"KVIHC19","2012_12",137.6471,22.35294,0,30.58824,0,2.352941,82.35294,0
"KVIHC19","2013_01",151.7647,-14.70588,0,35.29412,0,13.52941,117.6471,0
"KVIHC19","2013_02",132.9412,23.52941,0,76.47059,0,11.76471,21.17647,0
"KVIHC19","2013_03",81.14117,-14.11765,0,29.41176,0,0,65.84706,0
"KVIHC19","2013_04",537.8823,472,0,29.41176,0,0,36.47059,0
"KVIHC19","2013_05",52.94117,5.882352,0,29.41176,0,11.76471,5.882353,0
"KVIHC19","2013_06",168.5294,10,0,0,0,0,158.5294,0
"KVIHC19","2013_07",300.7882,1.764706,0,176.4706,0,0,122.5529,0
"KVIHC19","2013_08",126.4941,-8.211765,0,35.29412,0,0,99.41176,0
"KVIHC19","2013_09",37.37647,-21.76471,0,0,0,0,59.14117,0
"KVIHC20","2012_11",10.58823,10.58823,0,0,0,0,0,0
"KVIHC20","2012_12",107.7059,33.29412,48.82353,0,0,0,17.94118,7.647059
"KVIHC20","2013_01",87.7647,56.58823,28.82353,0,0,0,0,2.352941
"KVIHC20","2013_02",107.3529,21.17647,9.411764,0,0,0,70.88235,5.882353
"KVIHC20","2013_03",130.9412,24,88.23529,0,0,23.52941,0,-4.82353
"KVIHC20","2013_04",92.4,17.64706,41.17647,0,0,0,27.69412,5.882353
"KVIHC20","2013_05",140.4353,21.29412,97.64706,0,0,0,17.96471,3.529411
"KVIHC20","2013_06",455.2941,20.47059,5.882353,0,0,0,405.4117,23.52941
"KVIHC20","2013_07",969.2941,44.58823,5.882353,0,0,0,918.8235,0
"KVIHC20","2013_08",84.70588,-15.29412,17.64706,0,0,0,70.58823,11.76471
"KVIHC20","2013_09",42.08235,-2.941176,5.882353,0,0,0,41.49412,-2.352941
"KVIHC21","2012_11",64.70588,0,0,47.05882,0,17.64706,0,0
"KVIHC21","2012_12",30.58824,0,12.58824,0,0,0,18,0
"KVIHC21","2013_01",356.2353,0,16.23529,0,0,57.64706,282.3529,0
"KVIHC21","2013_02",51.52941,0,12.35294,0,0,23.52941,15.64706,0
"KVIHC21","2013_03",197.1765,0,28.58824,94.11765,0,60,14.47059,0
"KVIHC21","2013_04",120.1647,0,14.82353,0,0,2.352941,102.9882,0
"KVIHC21","2013_05",83.52941,2.941176,19.41176,47.05882,0,0,14.11765,0
"KVIHC21","2013_06",71.76471,0,20.82353,0,0,0,50.94118,0
"KVIHC21","2013_07",89.7647,0,9.411765,47.05882,0,0,33.29412,0
"KVIHC21","2013_08",55.88235,0,35.88235,0,0,0,20,0
"KVIHC21","2013_09",26.47059,0,8.823529,0,0,0,17.64706,0
"KVIHC22","2012_12",49.70588,0,2.352941,0,0,0,47.35294,0
"KVIHC22","2013_01",41.17647,0,17.64706,0,0,0,23.52941,0
"KVIHC22","2013_02",81.47059,0,3.529412,0,0,0,77.94118,0
"KVIHC22","2013_03",29.72941,7.647059,0,0,0,0,22.08235,0
"KVIHC22","2013_04",71.76471,15.29412,0,0,0,0,56.47059,0
"KVIHC22","2013_05",128.8706,0,0,0,0,0,128.8706,0
"KVIHC22","2013_06",78.58823,0,0,0,0,0,78.58823,0
"KVIHC22","2013_07",20.47059,3.529412,1.176471,0,0,0,15.76471,0
"KVIHC22","2013_08",39.14118,14.11765,0,0,0,0,25.02353,0
"KVIHC22","2013_09",40.94118,4.705883,0,0,0,0,36.23529,0
"KVIHC23","2012_12",340.7647,0,0,0,0,0,0,340.7647
"KVIHC23","2013_01",7.000001,-41.17647,122.3529,0,0,0,0,-74.17648
"KVIHC23","2013_02",-21,-17.64706,0,0,0,0,0,-3.35294
"KVIHC23","2013_03",409.3882,-26.47059,0,0,0,0,0,435.8588
"KVIHC23","2013_04",192.9882,-7.647059,0,0,0,0,0,200.6353
"KVIHC23","2013_05",294.6471,1.647059,97.64706,0,0,0,0,195.3529
"KVIHC23","2013_06",358.1765,23.05882,127.6471,0,0,0,2.352941,205.1176
"KVIHC23","2013_07",255.4706,36.23529,0,0,0,0,0,219.2353
"KVIHC23","2013_08",252.2588,17.88235,26.2,0,0,0,0,208.1765
"KVIHC23","2013_09",253.353,28.23529,48.23529,0,0,0,0,176.8824
"KVIHC25","2012_11",25.29412,10.58823,14.70588,0,0,0,0,0
"KVIHC25","2012_12",48.52941,0,12.94118,0,0,0,35.58823,0
"KVIHC25","2013_01",101.1765,4.705882,2.352941,0,0,0,94.11765,0
"KVIHC25","2013_02",24.70588,0,7.058824,0,0,0,17.64706,0
"KVIHC25","2013_03",62.94118,-5.294117,0,0,0,0,68.23529,0
"KVIHC25","2013_04",28.63529,5.647058,3.529412,0,0,0,19.45882,0
"KVIHC25","2013_05",108.2353,12.94118,11.76471,0,0,0,83.52941,0
"KVIHC25","2013_06",31.84706,0,2.352941,0,0,0,29.49412,0
"KVIHC25","2013_07",89.41177,7.058824,0,0,0,0,82.35294,0
"KVIHC25","2013_08",26.51765,-10.58824,12.94118,0,0,0,24.16471,0
"KVIHC25","2013_09",47.05882,0,0,0,0,0,47.05882,0
"KVIHC26","2012_11",-121.3529,8.941176,0,35.29412,0,0,47.35294,-212.9412
"KVIHC26","2012_12",21.41176,1.411765,0,0,0,0,185.2941,-165.2941
"KVIHC26","2013_01",24.11765,-10.58823,0,0,0,0,18.23529,16.47059
"KVIHC26","2013_02",198.8235,0,23.52941,35.29412,0,0,149.4118,-9.411766
"KVIHC26","2013_03",108.8235,-7.647059,0,0,0,0,35.88235,80.58823
"KVIHC26","2013_04",150.1765,-7.058824,0,0,0,0,35.29412,121.9412
"KVIHC26","2013_05",76.67059,0,0,47.05882,0,0,37.37647,-7.764707
"KVIHC26","2013_06",224.0824,0,0,0,0,0,85.02353,139.0588
"KVIHC26","2013_07",92.67059,12.23529,0,0,0,0,47.96471,32.47059
"KVIHC26","2013_08",254.9412,18.35294,0,0,0,0,177.7647,58.82353
"KVIHC26","2013_09",46.82353,8.470589,0,0,0,0,23.88235,14.47059
"KVIHC28","2012_12",36.52941,6.823529,0,0,0,0,29.70588,0
"KVIHC28","2013_01",70.47059,-7.058824,0,0,0,5.882353,71.64706,0
"KVIHC28","2013_02",56.61176,-9.411764,0,0,0,0,66.02353,0
"KVIHC28","2013_03",53.05882,5.882353,0,0,0,2.352941,44.82353,0
"KVIHC28","2013_04",72.08235,7.294118,0,0,0,0,64.78823,0
"KVIHC28","2013_05",94.98824,20.23529,0,0,0,0,74.75294,0
"KVIHC28","2013_06",69.29412,12,0,0,0,0,57.29412,0
"KVIHC28","2013_07",80.08235,20.94118,0,0,0,0,59.14117,0
"KVIHC28","2013_08",102.5529,2.235294,0,0,0,0,100.3176,0
"KVIHC28","2013_09",16.70588,16.70588,0,0,0,0,0,0
"KVIHC29","2012_11",45.41177,21.88235,0,0,0,0,23.52941,0
