hh_ids,m_ids_owner,trx_yr_mo,inc_i_byti,inc_i_byti_AGRI,inc_i_byti_CITMPC,inc_i_byti_NEINCG,inc_i_byti_REI,inc_i_byti_RIOI,inc_i_byti_RR,inc_i_byti_SEI
"KELDK18","56134328473900000","2013_08",452.7059,452.7059,0,0,0,0,0,0
"KELDK18","56134328473900000","2013_09",72.94118,72.94118,0,0,0,0,0,0
"KELDK18","56134328720400000","2012_11",46.94118,0,0,0,0,0,0,46.94118
"KELDK18","56134328720400000","2012_12",-8.941178,0,0,0,0,0,0,-8.941178
"KELDK18","56134328720400000","2013_01",38.41178,0,0,0,0,0,0,38.41178
"KELDK18","56134328720400000","2013_02",75.29414,0,0,0,0,0,0,75.29414
"KELDK18","56134328720400000","2013_03",82.35297,0,0,0,0,0,0,82.35297
"KELDK18","56134328720400000","2013_04",72.94118,0,0,0,0,0,0,72.94118
"KELDK18","56134328720400000","2013_05",72.94117,0,0,0,0,0,0,72.94117
"KELDK18","56134328720400000","2013_06",85.88236,0,0,0,0,0,0,85.88236
"KELDK18","56134328720400000","2013_07",90.58825,0,0,0,0,0,0,90.58825
"KELDK18","56134328720400000","2013_08",76.47059,0,0,0,0,0,0,76.47059
"KELDK18","56134328720400000","2013_09",70.58826,0,0,0,0,0,0,70.58826
"KELDK18","56134328845500000","2012_11",28.23529,28.23529,0,0,0,0,0,0
"KELDK19","56134388724900000","2012_10",467.1765,391.2941,0,0,0,0,0,75.88237
"KELDK19","56134388724900000","2012_11",601.7647,-47.05882,0,0,0,0,0,648.8235
"KELDK19","56134388724900000","2012_12",295.8824,-41.17647,0,0,0,0,0,337.0588
"KELDK19","56134388724900000","2013_01",36.47059,10.58824,0,0,0,8.235294,0,17.64706
"KELDK19","56134388724900000","2013_02",691.7648,0,0,0,0,0,0,691.7648
"KELDK19","56134388724900000","2013_03",485.8824,-138.8235,0,0,0,0,0,624.7059
"KELDK19","56134388724900000","2013_04",283.4706,94.11765,0,0,0,0,0,189.3529
"KELDK19","56134388724900000","2013_05",683.6236,105.8824,0,0,0,0,0,577.7412
"KELDK19","56134388724900000","2013_06",34.47057,260.2,0,0,0,0,0,-225.7294
"KELDK19","56134388724900000","2013_07",199.4,182.3529,0,0,0,0,0,17.04706
"KELDK19","56134388724900000","2013_08",-95.7059,97.05882,0,0,0,0,0,-192.7647
"KELDK19","56134388724900000","2013_09",103.5176,0,0,0,0,0,0,103.5176
"KELDK19","56134391399600000","2012_10",-4.235294,-4.235294,0,0,0,0,0,0
"KELDK19","56134391399600000","2013_04",5.294118,5.294118,0,0,0,0,0,0
"KELDK19","56134391399600000","2013_05",25.05882,25.05882,0,0,0,0,0,0
"KELDK19","56134391399600000","2013_08",3.764706,3.764706,0,0,0,0,0,0
"KELDK19","56134391399600000","2013_09",24.11765,24.11765,0,0,0,0,0,0
"KELDK20","65134442600100000","2012_10",35.29412,0,35.29412,0,0,0,0,0
"KELDK20","65134442600100000","2012_11",58.82353,0,58.82353,0,0,0,0,0
"KELDK20","65134442600100000","2012_12",18.82353,0,18.82353,0,0,0,0,0
"KELDK20","65134442600100000","2013_01",54.11765,0,48.23529,0,0,5.882353,0,0
"KELDK20","65134442600100000","2013_02",1.764706,0,0,0,0,1.764706,0,0
"KELDK20","65134442600100000","2013_03",62.58823,0,61.76471,0,0,.8235294,0,0
"KELDK20","65134442600100000","2013_04",13.52941,-4.117647,17.64706,0,0,0,0,0
"KELDK20","65134442600100000","2013_05",29.41176,0,29.41176,0,0,0,0,0
"KELDK20","65134442600100000","2013_06",38.82353,0,38.82353,0,0,0,0,0
"KELDK20","65134442600100000","2013_07",22.94118,0,22.94118,0,0,0,0,0
"KELDK20","65134442600100000","2013_08",23.52941,0,17.64706,0,0,0,5.882353,0
"KELDK20","65134442600100000","2013_09",37.05882,-7.058824,26.47059,0,0,0,17.64706,0
"KELDK20","65134442822400000","2012_10",35.88235,11.76471,0,0,0,0,0,24.11765
"KELDK20","65134442822400000","2012_11",47.52941,44.23529,0,0,0,0,0,3.294116
"KELDK20","65134442822400000","2012_12",61.52941,61.52941,0,0,0,0,0,0
"KELDK20","65134442822400000","2013_01",23.76471,1.411765,0,0,0,1.176471,0,21.17647
"KELDK20","65134442822400000","2013_02",44.70588,0,0,0,0,2.352941,0,42.35294
"KELDK20","65134442822400000","2013_03",47.76471,0,0,0,0,1.882353,0,45.88235
"KELDK20","65134442822400000","2013_04",55.41177,48.35294,0,0,0,0,0,7.058824
"KELDK20","65134442822400000","2013_05",24.35294,24.35294,0,0,0,0,0,0
"KELDK20","65134442822400000","2013_06",16.47059,16.47059,0,0,0,0,0,0
"KELDK20","65134442822400000","2013_07",15.52941,1.411765,14.11765,0,0,0,0,0
"KELDK20","65134442822400000","2013_08",13.76471,.8235294,12.94118,0,0,0,0,0
"KELDK20","65134442822400000","2013_09",15.41177,-9.411765,24.82353,0,0,0,0,0
"KELDK20","65134442822400000","2013_10",1.764706,0,1.764706,0,0,0,0,0
"KELDK21","65134441422200000","2012_10",-14.11765,-14.11765,0,0,0,0,0,0
"KELDK21","65134441422200000","2012_11",853.4588,274.7411,0,0,402.247,0,176.4706,0
"KELDK21","65134441422200000","2012_12",1024.6,622.353,0,0,402.247,0,0,0
"KELDK21","65134441422200000","2013_02",900.3412,236.3882,0,0,369.8353,0,294.1176,0
"KELDK21","65134441422200000","2013_03",2495.718,2125.882,0,0,369.8353,0,0,0
"KELDK21","65134441422200000","2013_04",547.4824,177.6471,0,0,369.8353,0,0,0
"KELDK21","65134441422200000","2013_05",844.1058,214.1176,0,0,629.9882,0,0,0
"KELDK21","65134441422200000","2013_06",22.35293,22.35293,0,0,0,0,0,0
"KELDK21","65134441422200000","2013_07",461.6,91.76471,0,0,369.8353,0,0,0
"KELDK21","65134441422200000","2013_08",471.6,102.3529,0,0,369.2471,0,0,0
"KELDK21","65134441422200000","2013_09",470.4236,101.1765,0,0,369.2471,0,0,0
"KELDK21","65134441430300000","2012_11",40,40,0,0,0,0,0,0
"KELDK21","65134441430300000","2013_01",7.411765,7.411765,0,0,0,0,0,0
"KELDK21","65134441430300000","2013_02",29.64706,29.64706,0,0,0,0,0,0
"KELDK21","65134441430300000","2013_03",29.64706,29.64706,0,0,0,0,0,0
"KELDK21","65134441430300000","2013_04",28.58824,28.58824,0,0,0,0,0,0
"KELDK21","65134441430300000","2013_05",32.82353,32.82353,0,0,0,0,0,0
"KELDK21","65134441430300000","2013_06",31.76471,31.76471,0,0,0,0,0,0
"KELDK21","65134441430300000","2013_07",27.88235,27.88235,0,0,0,0,0,0
"KELDK21","65134441430300000","2013_08",-33.76471,-33.76471,0,0,0,0,0,0
"KELDK21","65134441430300000","2013_09",-9.411764,-9.411764,0,0,0,0,0,0
"KELDK21","65134441430300000","2013_10",1.058824,1.058824,0,0,0,0,0,0
"KELDK22","56134346796800000","2012_10",7.058824,0,0,0,7.058824,0,0,0
"KELDK22","56134346796800000","2012_11",23.64706,0,13.52941,0,0,0,10.11765,0
"KELDK22","56134346796800000","2012_12",10.47059,0,10.47059,0,0,0,0,0
"KELDK22","56134346796800000","2013_01",10,0,10,0,0,0,0,0
"KELDK22","56134346796800000","2013_02",17.29412,0,17.29412,0,0,0,0,0
"KELDK22","56134346796800000","2013_03",28.23529,0,28.23529,0,0,0,0,0
"KELDK22","56134346796800000","2013_04",22.41177,0,15.82353,0,0,0,6.588235,0
"KELDK22","56134346796800000","2013_05",42.64706,0,42.64706,0,0,0,0,0
"KELDK22","56134346796800000","2013_06",34.94118,0,34.94118,0,0,0,0,0
"KELDK22","56134346796800000","2013_07",35.05882,0,35.05882,0,0,0,0,0
"KELDK22","56134346796800000","2013_08",32.05882,0,19.70588,0,0,0,12.35294,0
"KELDK22","56134346796800000","2013_09",38.05882,0,38.05882,0,0,0,0,0
"KELDK23","56134356498800000","2012_11",1.176471,0,1.176471,0,0,0,0,0
"KELDK23","56134356498800000","2012_12",46.47059,0,4.117647,0,42.35294,0,0,0
"KELDK23","56134356498800000","2013_01",5.294118,0,5.294118,0,0,0,0,0
"KELDK23","56134356498800000","2013_02",30.58824,0,4.705883,0,25.88235,0,0,0
"KELDK23","56134356498800000","2013_03",31.76471,0,3.529412,0,28.23529,0,0,0
"KELDK23","56134356498800000","2013_04",38.47059,0,6.705883,0,31.76471,0,0,0
"KELDK23","56134356498800000","2013_05",28.17647,0,5.82353,0,21.17647,0,1.176471,0
"KELDK23","56134356498800000","2013_06",48.47059,0,7.529412,0,32.94118,0,8,0
"KELDK23","56134356498800000","2013_07",65.17647,0,28.47059,0,29.41176,0,7.294117,0
"KELDK23","56134356498800000","2013_08",40.05883,0,10.82353,0,23.82353,0,5.411765,0
"KELDK23","56134356498800000","2013_09",38.35294,0,16.47059,0,17.64706,0,4.235294,0
"KELDK24","105136980992800000","2013_09",11.76471,0,0,0,0,0,11.76471,0
"KELDK24","105137525767700000","2013_07",9.411765,0,0,0,0,0,0,9.411765
"KELDK24","105137525767700000","2013_08",14.23529,0,0,0,0,0,0,14.23529
"KELDK24","105137525767700000","2013_09",20.47059,0,0,0,0,0,0,20.47059
"KELDK24","56134380246800000","2012_10",24.70588,0,4.705883,0,20,0,0,0
"KELDK24","56134380246800000","2012_11",30.28235,0,6.352941,0,23.92941,0,0,0
"KELDK24","56134380246800000","2012_12",27.05882,0,7.058824,0,20,0,0,0
"KELDK24","56134380246800000","2013_02",32.35294,0,8.823529,0,23.52941,0,0,0
"KELDK24","56134380246800000","2013_03",20.82353,0,20.82353,0,0,0,0,0
"KELDK24","56134380246800000","2013_04",40.45882,0,15.75294,0,24.70588,0,0,0
"KELDK24","56134380246800000","2013_05",54.16471,0,17.05882,0,34.75294,0,2.352941,0
"KELDK24","56134380246800000","2013_06",57.41176,0,27.05882,0,29.41176,0,.9411765,0
"KELDK24","56134380246800000","2013_07",50.96471,0,13.41176,0,33.4353,0,4.117647,0
"KELDK24","56134380246800000","2013_08",41.32941,0,12.75294,0,28.57647,0,0,0
"KELDK24","56134380246800000","2013_09",23.02353,0,3.176471,0,19.84706,0,0,0
"KELDK25","56134363834500000","2012_11",1.176471,0,1.176471,0,0,0,0,0
"KELDK25","56134363834500000","2012_12",112.9412,0,0,0,112.9412,0,0,0
"KELDK25","56134363834500000","2013_01",14.11765,0,14.11765,0,0,0,0,0
"KELDK25","56134363834500000","2013_02",50,0,31.76471,0,17.64706,.5882353,0,0
"KELDK25","56134363834500000","2013_03",25.88235,0,14.11765,0,11.76471,0,0,0
"KELDK25","56134363834500000","2013_04",36.47059,0,0,0,35.29412,0,1.176471,0
"KELDK25","56134363834500000","2013_05",79.05882,0,5.882353,0,68.23529,0,4.941176,0
"KELDK25","56134363834500000","2013_06",18.70588,0,11.64706,0,0,0,7.058824,0
"KELDK25","56134363834500000","2013_07",28.58824,0,4.117647,0,21.88235,0,2.588235,0
"KELDK25","56134363834500000","2013_08",28.70588,0,5.176471,0,23.52941,0,0,0
"KELDK25","56134363834500000","2013_09",42.94118,0,12.47059,0,17.64706,5.882353,6.941177,0
"KELDK25","HH","2013_05",-23.52941,-23.52941,0,0,0,0,0,0
"KELDK27","105136530871900000","2013_03",13.88235,0,13.88235,0,0,0,0,0
"KELDK27","105136530871900000","2013_04",20,0,20,0,0,0,0,0
"KELDK27","105136530871900000","2013_05",21.29412,0,21.29412,0,0,0,0,0
"KELDK27","105136530871900000","2013_06",23.05882,0,23.05882,0,0,0,0,0
"KELDK27","105136530871900000","2013_07",8.235294,0,8.235294,0,0,0,0,0
"KELDK27","56134356844200000","2012_11",32.58823,0,0,0,32.58823,0,0,0
"KELDK27","56134356844200000","2013_01",29.76471,0,4.705883,0,25.05882,0,0,0
"KELDK27","56134356844200000","2013_02",36.47059,0,7.058824,0,29.41176,0,0,0
"KELDK27","56134356844200000","2013_03",43.52941,0,8.235294,0,35.29412,0,0,0
"KELDK27","56134356844200000","2013_04",23.52941,0,0,0,23.52941,0,0,0
"KELDK27","56134356844200000","2013_05",30.58824,0,2.352941,0,28.23529,0,0,0
"KELDK27","56134356844200000","2013_06",23.05882,0,2.352941,0,20.70588,0,0,0
"KELDK27","56134356844200000","2013_07",31.29412,0,4.705883,0,20.70588,0,5.882353,0
"KELDK27","56134356844200000","2013_08",32.96471,0,10.94118,0,17.43529,0,4.588235,0
"KELDK27","56134356844200000","2013_09",35.58824,0,19,0,12.35294,0,4.235294,0
"KELDK27","56134356844200000","2013_10",4.235294,0,0,0,0,0,4.235294,0
"KELDK28","65134432603700000","2012_10",103.5412,0,0,0,0,0,0,103.5412
"KELDK28","65134432603700000","2012_11",36.76471,0,0,0,0,0,0,36.76471
"KELDK28","65134432603700000","2012_12",117.5294,0,0,0,0,0,0,117.5294
"KELDK28","65134432603700000","2013_01",64.82353,0,0,0,0,0,0,64.82353
"KELDK28","65134432603700000","2013_02",213.1765,0,0,0,0,0,0,213.1765
"KELDK28","65134432603700000","2013_03",375.5294,0,0,0,0,0,0,375.5294
"KELDK28","65134432603700000","2013_04",192.6353,0,0,0,0,0,0,192.6353
"KELDK28","65134432603700000","2013_05",101.0235,-47.05882,0,0,0,0,0,148.0824
"KELDK28","65134432603700000","2013_06",508.8235,-66.47059,0,0,0,0,364.7059,210.5882
"KELDK28","65134432603700000","2013_07",263.7412,-84.70588,0,0,0,0,0,348.4471
"KELDK28","65134432603700000","2013_08",296.5412,-58.82353,0,0,0,0,0,355.3647
"KELDK28","65134432603700000","2013_09",209.4,-5.882353,0,0,0,0,0,215.2823
"KELDK28","65134432603700000","2013_10",22.88235,0,0,0,0,0,0,22.88235
"KELDK28","65134432610100000","2012_11",52.94118,0,0,0,52.94118,0,0,0
"KELDK28","65134432610100000","2012_12",41.17647,0,0,0,41.17647,0,0,0
"KELDK28","65134432610100000","2013_01",49.41177,0,0,0,49.41177,0,0,0
"KELDK28","65134432610100000","2013_02",60,0,0,0,60,0,0,0
"KELDK28","65134432610100000","2013_03",104.7059,0,0,0,104.7059,0,0,0
"KELDK28","65134432610100000","2013_04",64.70588,0,0,0,64.70588,0,0,0
"KELDK28","65134432610100000","2013_05",94.11765,0,0,0,94.11765,0,0,0
"KELDK28","65134432610100000","2013_07",96.47059,0,0,0,96.47059,0,0,0
"KELDK29","56134356046300000","2012_11",8.235294,0,0,0,8.235294,0,0,0
"KELDK29","56134356046300000","2012_12",32.94118,0,0,0,32.94118,0,0,0
"KELDK29","56134356200500000","2012_11",9.411765,0,0,0,9.411765,0,0,0
"KELDK29","56134356200500000","2012_12",40,0,0,0,40,0,0,0
"KELDK29","56134356200500000","2013_01",15.88235,0,15.88235,0,0,0,0,0
"KELDK29","56134356200500000","2013_02",49.17647,0,49.17647,0,0,0,0,0
"KELDK29","56134356200500000","2013_03",49.41177,0,49.41177,0,0,0,0,0
"KELDK29","56134356200500000","2013_04",31.76471,0,31.76471,0,0,0,0,0
"KELDK29","56134356200500000","2013_05",49.88235,0,25.88235,0,24,0,0,0
"KELDK29","56134356200500000","2013_06",58.70588,0,42.82353,0,15.88235,0,0,0
"KELDK29","56134356200500000","2013_07",24.35294,0,13.76471,0,10.58824,0,0,0
"KELDK29","56134356200500000","2013_08",45.05882,0,23.88235,0,21.17647,0,0,0
"KELDK29","56134356200500000","2013_09",16.47059,0,10.58824,0,5.882353,0,0,0
"KELDK30","56134406024800000","2012_10",17.64706,0,0,0,17.64706,0,0,0
"KELDK30","56134406024800000","2012_11",27.52941,0,6.352941,0,21.17647,0,0,0
"KELDK30","56134406024800000","2012_12",28.23529,0,0,0,28.23529,0,0,0
"KELDK30","56134406024800000","2013_01",63.52941,0,0,0,63.52941,0,0,0
"KELDK30","56134406024800000","2013_02",75.41177,0,5.411765,0,70,0,0,0
"KELDK30","56134406024800000","2013_03",76.82353,0,1.529412,0,75.29412,0,0,0
"KELDK30","56134406024800000","2013_04",70,0,35.29412,0,34.70588,0,0,0
"KELDK30","56134406024800000","2013_05",75.29411,0,8.235294,0,67.05882,0,0,0
"KELDK30","56134406024800000","2013_06",81.17647,0,0,0,81.17647,0,0,0
"KELDK30","56134406024800000","2013_07",33.52941,0,0,0,33.52941,0,0,0
"KELDK30","56134406024800000","2013_08",74.70588,0,4.705883,0,70,0,0,0
"KELDK30","56134406024800000","2013_09",8.235294,0,0,0,8.235294,0,0,0
"KELDK30","56134406040500000","2012_11",16.47059,0,0,0,16.47059,0,0,0
"KELDK30","56134406040500000","2013_02",5.294118,0,5.294118,0,0,0,0,0
"KELDK30","56134406040500000","2013_03",.5882353,0,.5882353,0,0,0,0,0
"KELDK30","56134406040500000","2013_04",4.705883,0,1.176471,0,3.529412,0,0,0
"KELDK30","56134406040500000","2013_07",35.05882,0,2.117647,0,32.94118,0,0,0
"KELDK30","56134406040500000","2013_08",2.705882,0,0,0,0,0,2.705882,0
"KELDK30","56134406040500000","2013_09",19.41176,0,2.941176,0,16.47059,0,0,0
"KELDK31","65134435629400000","2012_10",9.411765,0,9.411765,0,0,0,0,0
"KELDK31","65134435629400000","2012_11",43.52941,36.47059,7.058824,0,0,0,0,0
"KELDK31","65134435629400000","2012_12",27.05882,23.52941,3.529412,0,0,0,0,0
"KELDK31","65134435629400000","2013_01",94.70589,94.70589,0,0,0,0,0,0
"KELDK31","65134435629400000","2013_02",.1176448,20.58824,5.882353,0,0,0,0,-26.35294
"KELDK31","65134435629400000","2013_03",245.9412,335.2941,4.764706,0,0,0,0,-94.11765
"KELDK31","65134435629400000","2013_04",-10.83529,20,11.41176,0,0,0,0,-42.24706
"KELDK31","65134435629400000","2013_05",151,54.52941,37.64706,0,0,0,0,58.82353
"KELDK31","65134435629400000","2013_06",257.6471,218.8235,38.82353,0,0,0,0,0
"KELDK31","65134435629400000","2013_07",20.47059,11.05882,9.411765,0,0,0,0,0
"KELDK31","65134435629400000","2013_08",81.58823,33.29412,48.29412,0,0,0,0,0
"KELDK31","65134435629400000","2013_09",60,52.94118,7.058824,0,0,0,0,0
"KELDK31","65134435747500000","2012_10",3.529412,0,3.529412,0,0,0,0,0
"KELDK31","65134435747500000","2012_11",4.705883,0,4.705883,0,0,0,0,0
"KELDK31","65134435747500000","2013_01",7.058824,0,7.058824,0,0,0,0,0
"KELDK31","65134435747500000","2013_02",9.411765,0,9.411765,0,0,0,0,0
"KELDK31","65134435747500000","2013_03",7.058824,0,7.058824,0,0,0,0,0
"KELDK31","65134435747500000","2013_09",-23.52941,-23.52941,0,0,0,0,0,0
"KELDK32","56134398775400000","2012_12",37.64706,0,0,0,37.64706,0,0,0
"KELDK32","56134398775400000","2013_01",10.58824,0,10.58824,0,0,0,0,0
"KELDK32","56134398775400000","2013_02",37.64706,0,14.11765,0,23.52941,0,0,0
"KELDK32","56134398775400000","2013_03",43.52941,0,16.47059,0,27.05882,0,0,0
"KELDK32","56134398775400000","2013_04",35.35294,0,7.117647,0,28.23529,0,0,0
"KELDK32","56134398775400000","2013_05",76,0,24.23529,0,51.76471,0,0,0
"KELDK32","56134398775400000","2013_06",62.64706,0,30.88235,0,31.76471,0,0,0
"KELDK32","56134398775400000","2013_07",41.58823,0,6.058824,0,27.05882,0,8.470589,0
"KELDK32","56134398775400000","2013_08",44.70588,0,12.70588,0,23.52941,0,8.470589,0
"KELDK32","56134398775400000","2013_09",23.52941,0,0,0,23.52941,0,0,0
"KELDK32","56134398810900000","2012_12",36.47059,0,0,0,36.47059,0,0,0
"KELDK32","56134398810900000","2013_01",6.176471,0,0,0,0,0,6.176471,0
"KELDK32","56134398810900000","2013_02",45.88235,0,0,0,45.88235,0,0,0
"KELDK32","56134398810900000","2013_03",40.23529,0,0,0,40,0,.2352941,0
"KELDK32","56134398810900000","2013_04",23.52941,0,0,0,23.52941,0,0,0
"KELDK32","56134398810900000","2013_05",38,0,0,0,38,0,0,0
"KELDK32","56134398810900000","2013_06",27.05882,0,0,0,27.05882,0,0,0
"KELDK32","56134398810900000","2013_07",30.23529,0,0,0,28.23529,0,2,0
"KELDK32","56134398810900000","2013_08",16.47059,0,0,0,15.29412,0,1.176471,0
"KELDK32","56134398810900000","2013_09",17.64706,0,0,0,17.64706,0,0,0
"KELDK33","56134364399500000","2012_12",86,0,0,0,86,0,0,0
"KELDK33","56134364399500000","2013_01",94.94118,0,17.64706,0,77.29411,0,0,0
"KELDK33","56134364399500000","2013_02",69.41177,0,28.23529,0,41.17647,0,0,0
"KELDK33","56134364399500000","2013_03",70,0,32.94118,0,37.05882,0,0,0
"KELDK33","56134364399500000","2013_04",67.70588,0,32.41177,0,35.29412,0,0,0
"KELDK33","56134364399500000","2013_05",87.02353,0,38.76471,0,48.25882,0,0,0
"KELDK33","56134364399500000","2013_06",84.7647,0,49.23529,0,35.52941,0,0,0
"KELDK33","56134364399500000","2013_07",66,0,30.47059,0,35.52941,0,0,0
"KELDK33","56134364399500000","2013_08",72.05882,0,47.35294,0,24.70588,0,0,0
"KELDK33","56134364399500000","2013_09",59.11765,0,38.52941,0,20.58824,0,0,0
"KELDK33","56134371500500000","2012_10",21.17647,0,21.17647,0,0,0,0,0
"KELDK33","56134371500500000","2012_11",9.647058,0,9.647058,0,0,0,0,0
"KELDK33","56134371500500000","2012_12",4.823529,0,4.823529,0,0,0,0,0
"KELDK33","56134371500500000","2013_01",3.647059,0,3.647059,0,0,0,0,0
"KELDK33","56134371500500000","2013_02",29.41176,0,0,0,29.41176,0,0,0
"KELDK33","56134371500500000","2013_03",33.58823,0,0,0,33.58823,0,0,0
"KELDK33","56134371500500000","2013_04",24.8,0,0,0,24.8,0,0,0
"KELDK33","56134371500500000","2013_05",44.64706,0,3.470588,0,41.17647,0,0,0
"KELDK33","56134371500500000","2013_06",36.17647,0,4.411765,0,31.76471,0,0,0
"KELDK33","56134371500500000","2013_07",45.82353,0,11.70588,0,34.11765,0,0,0
"KELDK33","56134371500500000","2013_08",25.82353,0,5.823529,0,20,0,0,0
"KELDK33","56134371500500000","2013_09",8.941176,0,8.941176,0,0,0,0,0
"KELDK33","56134371825500000","2013_04",11.23529,0,11.23529,0,0,0,0,0
"KELDK33","56134371825500000","2013_05",7.588235,0,7.588235,0,0,0,0,0
"KELDK33","56134371825500000","2013_06",6.705883,0,6.705883,0,0,0,0,0
"KELDK33","56134371825500000","2013_07",.6705883,0,.6705883,0,0,0,0,0
"KELDK33","HH","2013_04",12.94118,0,0,0,0,0,12.94118,0
"KELDK33","HH","2013_07",9.529411,0,0,0,0,0,9.529411,0
"KELDK36","56134381592900000","2012_11",160,160,0,0,0,0,0,0
"KELDK36","56134381592900000","2012_12",129.4118,129.4118,0,0,0,0,0,0
"KELDK36","56134381592900000","2013_01",63.99998,0,0,0,0,0,0,63.99998
"KELDK36","56134381592900000","2013_02",179.5294,91.76471,0,0,0,0,0,87.76468
"KELDK36","56134381592900000","2013_03",211.0588,115.2941,0,0,0,0,0,95.76468
"KELDK36","56134381592900000","2013_04",133.6471,117.8824,0,0,0,0,0,15.7647
"KELDK36","56134381592900000","2013_05",303.847,223.847,0,0,0,0,0,80
"KELDK36","56134381592900000","2013_06",26.11765,22.47059,0,0,0,0,0,3.647065
"KELDK36","56134381592900000","2013_07",30.58823,40,0,0,0,0,0,-9.411766
"KELDK36","56134381592900000","2013_08",82.35294,68.2353,0,0,0,0,0,14.11765
"KELDK36","56134381592900000","2013_09",179.0588,158.8235,0,0,0,0,0,20.23529
"KELDK36","56134381592900000","2013_10",83.29411,73.88235,0,0,0,0,0,9.411762
"KELDK36","56134382808300000","2012_12",58.82353,0,0,0,58.82353,0,0,0
"KELDK36","56134382808300000","2013_01",58.82353,0,0,0,58.82353,0,0,0
"KELDK36","56134382808300000","2013_05",258.8235,0,0,0,258.8235,0,0,0
"KELDK36","56134382808300000","2013_06",305.8824,0,0,0,305.8824,0,0,0
"KELDK36","56134382808300000","2013_07",305.8824,0,0,0,305.8824,0,0,0
"KELDK36","56134382808300000","2013_08",307.0588,0,0,0,307.0588,0,0,0
"KELDK36","56134382808300000","2013_09",305.8824,0,0,0,305.8824,0,0,0
"KELDK37","65134432002400000","2013_02",22.58824,0,22.58824,0,0,0,0,0
"KELDK37","65134432002400000","2013_03",22.58824,0,22.58824,0,0,0,0,0
"KELDK37","65134432002400000","2013_04",26.82353,0,26.82353,0,0,0,0,0
"KELDK37","65134432002400000","2013_06",28.11765,0,28.11765,0,0,0,0,0
"KELDK37","65134432002400000","2013_07",20,0,20,0,0,0,0,0
"KELDK37","65134432186900000","2012_10",8.470589,0,8.470589,0,0,0,0,0
"KELDK37","65134432186900000","2012_11",15.10588,0,32.23529,0,0,0,0,-17.12941
"KELDK37","65134432186900000","2012_12",-40,0,35.29412,0,0,0,0,-75.29412
"KELDK37","65134432186900000","2013_01",-4.705884,0,0,0,0,0,0,-4.705884
"KELDK37","65134432186900000","2013_02",94.11765,37.64706,0,0,0,0,0,56.47059
"KELDK37","65134432186900000","2013_03",486.4706,541.1765,56.47059,0,0,0,0,-111.1765
"KELDK37","65134432186900000","2013_04",45.7647,64.70588,23.52941,0,0,0,0,-42.47059
"KELDK37","65134432186900000","2013_05",198,0,82.35294,0,0,0,27.05882,88.58824
"KELDK37","65134432186900000","2013_06",793.8823,729.4117,163.5294,0,0,0,0,-99.05882
"KELDK37","65134432186900000","2013_07",255.2941,58.82353,196.4706,0,0,0,0,0
"KELDK37","65134432186900000","2013_08",345.2941,80.58823,264.7059,0,0,0,0,0
"KELDK37","65134432186900000","2013_09",44.70588,-11.76471,56.47059,0,0,0,0,0
"KELDK38","56134397318700000","2012_11",83.5294,9.411762,0,0,74.11765,0,0,0
"KELDK38","56134397318700000","2012_12",802.353,425.8824,0,0,0,0,376.4706,0
"KELDK38","56134397318700000","2013_01",364.7059,0,0,0,364.7059,0,0,0
"KELDK38","56134397318700000","2013_02",393.0471,150.5882,0,0,242.4588,0,0,0
"KELDK38","56134397318700000","2013_03",829.4117,547.0588,0,0,282.3529,0,0,0
"KELDK38","56134397318700000","2013_04",294.5765,52.11765,0,0,242.4588,0,0,0
"KELDK38","56134397318700000","2013_05",826.1176,53.11765,0,0,686.3529,27.82353,58.82353,0
"KELDK38","56134397318700000","2013_06",20.24706,20.24706,0,0,0,0,0,0
"KELDK38","56134397318700000","2013_07",406.3059,36.47059,0,0,369.8353,0,0,0
"KELDK38","56134397318700000","2013_08",454.1176,85.35294,0,0,368.7647,0,0,0
"KELDK38","56134397318700000","2013_09",484.9412,120,0,0,364.9412,0,0,0
"KELDK38","56134397326000000","2012_11",16.82353,11.76471,0,0,0,0,0,5.058824
"KELDK38","56134397326000000","2012_12",2.823529,0,0,0,0,0,0,2.823529
"KELDK38","56134397326000000","2013_01",8.529412,7.411765,0,0,0,0,0,1.117647
"KELDK38","56134397326000000","2013_02",14.82353,14.82353,0,0,0,0,0,0
"KELDK38","56134397326000000","2013_03",16.41177,16.41177,0,0,0,0,0,0
"KELDK38","56134397326000000","2013_04",9.764707,9.764707,0,0,0,0,0,0
"KELDK38","56134397326000000","2013_05",7.647059,7.647059,0,0,0,0,0,0
"KELDK38","56134397326000000","2013_06",7.529412,7.529412,0,0,0,0,0,0
"KELDK38","56134397326000000","2013_07",7.058824,7.058824,0,0,0,0,0,0
"KELDK40","56134380729800000","2012_11",47.05882,0,0,0,47.05882,0,0,0
"KELDK40","56134380729800000","2013_01",35.29412,0,0,0,35.29412,0,0,0
"KELDK40","56134380729800000","2013_02",-30.58823,-39.76471,9.176471,0,0,0,0,0
"KELDK40","56134380729800000","2013_03",234.7059,40,77.05882,0,52.94118,64.70588,0,0
"KELDK40","56134380729800000","2013_04",-38.82353,-140,7.058824,0,94.11765,0,0,0
"KELDK40","56134380729800000","2013_06",88.23529,0,0,0,88.23529,0,0,0
"KELDK40","56134380729800000","2013_07",82.35294,0,0,0,82.35294,0,0,0
